objectid,stopname,trapezestopabbr,stopid,latitude,longitude,atstreet,onstreet,shelter,insert_timestamp,sde_id,signupid,supervisor_district,shape,data_as_of,data_loaded_at,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz,:@computed_region_6qbp_sg9q,rucusstopabbr,position,orientation,serviceplanningstoptype,accessibilitymask,stop_lat,stop_lon,GEOID
79011,Van Dyke Ave&Keith St E-NS,VDYKKET0,6841,37.72808,-122.39042,KEITH ST,VAN DYKE AVE,0,1739804614000,16052184,148,10,"{'type': 'Point', 'coordinates': [-122.39042, 37.72808]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,2,9,1,86,86,VDYKKETH,NS,EA,FL,,37.72808,-122.39042,060750232001
76536,California St&6TH Ave SW-NS/BZ,CALI 6A1,3825,37.784901999999995,-122.464709,06TH AVE,CALIFORNIA ST,0,1739804614000,16046168,148,1,"{'type': 'Point', 'coordinates': [-122.464709, 37.784902]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,8,4,11,5,5,CALI 6AV,NS,SW,BZ,,37.784901999999995,-122.464709,060750402001
76305,14th St&Church St NW-FS/BZ,14STCHU1,3254,37.767768,-122.42908800000001,BELCHER ST,14TH ST,0,1739804614000,16045452,148,8,"{'type': 'Point', 'coordinates': [-122.429088, 37.767768]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,7,5,5,28,28,14STCHUR,FS,NW,BZ,,37.767768,-122.42908800000001,060750169002
78965,Union St&Stockton St SW-NS/PS,UNINSTO0,6782,37.800366,-122.409267,STOCKTON ST,UNION ST,0,1739804614000,16055225,148,3,"{'type': 'Point', 'coordinates': [-122.409267, 37.800366]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,6,3,23,106,106,UNINSTOK,NS,SW,,,37.800366,-122.409267,060750106003
77238,Glen Park Station W-FS/SI,GLPKSTA0,4788,37.732400999999996,-122.433855,SAN JOSE AVE ON RAMP,SURFACE ROW,0,1739804614000,16048117,148,8,"{'type': 'Point', 'coordinates': [-122.433855, 37.732401]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,9,5,28,93,93,GLPKSTA.,FS,WE,SI,,37.732400999999996,-122.433855,060750255021
77753,Quintara St&24th Ave NE-NS/SB,QUIN24A0,6144,37.74846,-122.48131000000001,24TH AVE,QUINTARA ST,0,1739804614000,16050067,148,4,"{'type': 'Point', 'coordinates': [-122.48131, 37.74846]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,7,35,39,39,QUIN24AV,NS,NE,FL,,37.74846,-122.48131000000001,060750328021
78827,San Jose Ave&Randall St S-NS/SI,S.J.RAN1,6277,37.739740999999995,-122.424157,RANDALL ST,MUNI RAIL - J RROW,0,1739804614000,16053507,148,8,"{'type': 'Point', 'coordinates': [-122.424157, 37.739741]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,9,5,2,61,61,S.J.RAND,NS,SO,SI,,37.739740999999995,-122.424157,060750254011
78471,Sunnydale Ave&Talbert St W-NS/PS,SUNYTAL1,6584,37.70935,-122.40700000000001,TALBERT ST,SUNNYDALE AVE,0,1739804614000,16051689,148,10,"{'type': 'Point', 'coordinates': [-122.407, 37.70935]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,9,9,40,75,75,SUNYTALB,NS,WE,,,37.70935,-122.40700000000001,060750264031
78618,Bacon St&Girard St NE-NS,BACNGIR0,3685,37.72744,-122.40451,GIRARD ST,BACON ST,0,1739804614000,16053320,148,9,"{'type': 'Point', 'coordinates': [-122.40451, 37.72744]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,2,2,25,91,91,BACNGIRD,NS,NE,FS,,37.72744,-122.40451,060750257022
76612,29th Ave&Vicente St NE-FS/PS,29AVVCT1,3525,37.73896,-122.48611,VICENTE ST,29TH AVE,0,1739804614000,16046088,148,4,"{'type': 'Point', 'coordinates': [-122.48611, 37.73896]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,7,35,40,40,29AVVCTE,FS,NE,FL,,37.73896,-122.48611,060750330013
77120,Foerster St&Mangels Ave SE-NS/SB,FOERMAN1,4652,37.732988999999996,-122.44878800000001,MANGELS AVE,FOERSTER ST,0,1739804614000,16047716,148,7,"{'type': 'Point', 'coordinates': [-122.448788, 37.732989]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,9,8,41,95,95,FOERMANG,NS,SE,,,37.732988999999996,-122.44878800000001,060750311005
76487,46 Addison St E-MB/SB,ADDIH460,3613,37.737735,-122.431009,,ADDISON ST,0,1739804614000,16046041,148,8,"{'type': 'Point', 'coordinates': [-122.431009, 37.737735]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,9,5,10,59,59,ADDIH 46,MB,EA,,,37.737735,-122.431009,060750217003
78900,Skyline Blvd&Lake Merced Blvd S-NS/SB,SKYLL M2,6432,37.731148999999995,-122.499223,LAKE MERCED BLVD,SKYLINE BLVD,0,1739804614000,16052060,148,7,"{'type': 'Point', 'coordinates': [-122.499223, 37.731149]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,8,16,43,43,SKYLL M,NS,SO,AB,,37.731148999999995,-122.499223,060750604002
77536,Mission St&Silver Ave S-NS/BZ,MISSSIL1,5620,37.728722999999995,-122.43132,SILVER AVE,MISSION ST,0,1739804614000,16048977,148,11,"{'type': 'Point', 'coordinates': [-122.43132, 37.728723]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,9,1,28,94,94,MISSSILV,NS,SO,BZ,,37.728722999999995,-122.43132,060750255021
77951,Van Ness &North Point W-MB/BZ,V.N.N.P0,6819,37.80485,-122.42546,NORTH POINT ST,VAN NESS AVE,0,1739804614000,16055736,148,2,"{'type': 'Point', 'coordinates': [-122.42546, 37.80485]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,6,6,13,98,98,V.N.N.PT,NS,NW,BZ,,37.80485,-122.42546,060750126022
77401,Noe St&28th St NW-NS/PS,NOE 28S0,5734,37.74519,-122.43134,28TH ST,NOE ST,0,1739804614000,16048784,148,8,"{'type': 'Point', 'coordinates': [-122.43134, 37.74519]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,9,5,22,84,84,NOE 28ST,NS,NW,,,37.74519,-122.43134,060750216001
76722,Clay St&Grant Ave SE-FS/BZ,CLAYGRN1,4018,37.794263,-122.405971,GRANT AVE,CLAY ST,0,1739804614000,16046636,148,3,"{'type': 'Point', 'coordinates': [-122.405971, 37.794263]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,6,3,6,104,104,CLAYGRNT,FS,SE,BZ,,37.794263,-122.405971,060750118001
77181,Kearny St&Sutter St SE-NS/BZ,KRNYSUT1,4826,37.789746,-122.403724,SUTTER ST,KEARNY ST,0,1739804614000,16047933,148,3,"{'type': 'Point', 'coordinates': [-122.403724, 37.789746]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,6,3,8,19,19,KRNYSUTT,NS,SE,BZ,,37.789746,-122.403724,060750117004
77395,Lincoln Blvd&Pershing Dr SE-NS/SB,LINCPRS0,5269,37.792088,-122.480968,PERSHING DR,LINCOLN BLVD,0,1739804614000,16048736,148,2,"{'type': 'Point', 'coordinates': [-122.480968, 37.792088]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,,6,27,3,3,LINCPRSH,,,,,37.792088,-122.480968,060750601001
77363,Lombard St&Divisadero St SE-FS/BZ,LOMBDIV1,5272,37.798971,-122.442482,SCOTT ST,LOMBARD ST,0,1739804614000,16048213,148,2,"{'type': 'Point', 'coordinates': [-122.442482, 37.798971]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,4,6,13,14,14,LOMBDIVI,NS,SW,BZ,,37.798971,-122.442482,060750128013
78875,Spear &Market St S-FS/BB,SPERMRK1,6475,37.7934,-122.39528,MARKET ST,SPEAR ST,0,1739804614000,16050508,148,6,"{'type': 'Point', 'coordinates': [-122.39528, 37.7934]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,6,10,8,108,108,SPERMRKT,FS,SO,BB,,37.7934,-122.39528,060750615071
77811,Chenery St&Mateo St N-NS/SB,CHNYMAT0,3969,37.73646,-122.42894,MATEO ST,CHENERY ST,0,1739804614000,16054097,148,8,"{'type': 'Point', 'coordinates': [-122.42894, 37.73646]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,9,5,10,59,59,CHNYMATO,NS,NO,FL,,37.73646,-122.42894,060750218003
79022,Diamond St&Diamond Heights Blvd  S-FS/PS,DIAMDHTS,7251,37.738199,-122.437424,DIAMOND HEIGHTS BLVD,DIAMOND ST,0,1739804614000,16053688,148,8,"{'type': 'Point', 'coordinates': [-122.437424, 37.738199]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,9,5,10,96,96,DIAMDHTS,FS,SO,FL,,37.738199,-122.437424,060750217002
79016,Lincoln Way&27th Ave SE-FS/BZ,LWAY27A1,5317,37.765015999999996,-122.485506,27TH AVE,LINCOLN WY,0,1739804614000,16052197,148,4,"{'type': 'Point', 'coordinates': [-122.485506, 37.765016]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,7,35,39,39,LWAY27AV,FS,SE,BZ,,37.765015999999996,-122.485506,060750326021
77247,Judah St&19th Ave SW-NS/SI,JUDA19A1,5200,37.761655,-122.477194,19TH AVE,JUDAH ST,0,1739804614000,16047777,148,4,"{'type': 'Point', 'coordinates': [-122.477194, 37.761655]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,7,35,39,39,JUDA19AV,NS,SW,SI,,37.761655,-122.477194,060750326013
78903,Turk St&Leavenworth St NW-FS/BZ,TURKLEA0,6721,37.782835,-122.41421700000001,LEAVENWORTH ST,TURK ST,1,1739804614000,16052067,148,5,"{'type': 'Point', 'coordinates': [-122.414217, 37.782835]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,5,10,36,20,20,TURKLEAV,FS,NW,BZ,,37.782835,-122.41421700000001,060750124041
78461,9th ST & AVE D SW-NS/PS,.9THAVED,7560,37.824083,-122.372828,9TH TI ST,AVENUE D,0,1739804614000,16056225,148,6,"{'type': 'Point', 'coordinates': [-122.372828, 37.824083]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,1,10,37,36,36,,NS,SW,PS,,37.824083,-122.372828,060750179031
78774,Post St&Powell St SE-FS/BZ,POSTPOW1,6022,37.7883,-122.40793,POWELL ST,POST ST,0,1739804614000,16050409,148,3,"{'type': 'Point', 'coordinates': [-122.40793, 37.7883]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,6,3,8,19,19,POSTPOWL,FS,SE,BZ,,37.7883,-122.40793,060750117003
77541,Ocean Ave&San Leandro Way E-NS/SI,OCENSNL1,5806,37.729988999999996,-122.469097,SAN LEANDRO WAY,OCEAN AVE,0,1739804614000,16048995,148,7,"{'type': 'Point', 'coordinates': [-122.469097, 37.729989]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,8,41,63,63,OCENSNLE,NS,EA,SI,,37.729988999999996,-122.469097,060750309005
77655,Market St&Sansome St W-FS/BZ,MRKTSAN0,5689,37.790012999999995,-122.400491,02ND ST,MARKET ST,0,1739804614000,16049672,148,6,"{'type': 'Point', 'coordinates': [-122.400491, 37.790013]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,6,10,8,108,108,MRKTSANS,FS,WE,BZ,,37.790012999999995,-122.400491,060750615011
77982,Taraval St&23rd Ave NW-FS/SI,TARA23A0,6620,37.742872,-122.48044999999999,23RD AVE,TARAVAL ST,0,1739804614000,16051260,148,4,"{'type': 'Point', 'coordinates': [-122.48045, 37.742872]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,7,35,40,40,TARA23AV,FS,NW,SI,,37.742872,-122.48044999999999,060750328012
78812,Starr King Way&Gough St SE-FS/BZ,SKNGGOU1,6425,37.78505,-122.42408499999999,GOUGH ST,STARR KING WAY,0,1739804614000,16052003,148,2,"{'type': 'Point', 'coordinates': [-122.424085, 37.78505]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,4,11,39,100,100,SKNGGOUG,FS,SE,BZ,,37.78505,-122.42408499999999,060750160001
77846,Garfield St&Vernon St SW-NS/SB,GARFVER0,7326,37.719594,-122.468155,VERNON ST,GARFIELD ST,0,1739804614000,16055654,148,11,"{'type': 'Point', 'coordinates': [-122.468155, 37.719594]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,1,24,64,64,,,,,,37.719594,-122.468155,060750313012
76826,Fulton St&33RD Ave SW-NS/BZ,FULT33A1,4212,37.7721,-122.49288,33RD AVE,FULTON ST,0,1739804614000,16046897,148,1,"{'type': 'Point', 'coordinates': [-122.49288, 37.7721]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,8,4,12,9,9,FULT33AV,NS,SW,FL,,37.7721,-122.49288,060759803001
76712,Geary Blvd&39TH Ave SW-NS/BZ,GEAR39A1,4283,37.779286,-122.499829,39TH AVE,GEARY BLVD,0,1739804614000,16046622,148,1,"{'type': 'Point', 'coordinates': [-122.499829, 37.779286]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,8,4,29,8,8,GEAR39AV,NS,SW,BZ,,37.779286,-122.499829,060750479022
76610,26th St&Rhode Island St NE-NS/SB,26STR I0,3522,37.750718,-122.401124,RHODE ISLAND ST,26TH ST,0,1739804614000,16046080,148,10,"{'type': 'Point', 'coordinates': [-122.401124, 37.750718]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,2,9,26,54,54,26STR IS,NS,NE,,,37.750718,-122.401124,060750614012
78316,Divisadero St&Sutter St NE-FS/BZ,DIVISUT1,4434,37.785337999999996,-122.439813,SUTTER ST,DIVISADERO ST,0,1739804614000,16054644,148,2,"{'type': 'Point', 'coordinates': [-122.439813, 37.785338]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,4,6,30,103,103,DIVISUTT,FS,NE,BZ,,37.785337999999996,-122.439813,060750153002
79143,Union St&Van Ness Ave NW-FS/BZ,UNINV.N0,6786,37.798584999999996,-122.424241,VAN NESS AVE,UNION ST,0,1739804614000,16050862,148,2,"{'type': 'Point', 'coordinates': [-122.424241, 37.798585]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,4,6,13,15,15,UNINV.N.,FS,NW,BZ,,37.798584999999996,-122.424241,060750130011
78206,26th St&Noe St SW-NS/PS,26STNOE0,3521,37.748174,-122.431636,NOE ST,26TH ST,0,1739804614000,16052918,148,8,"{'type': 'Point', 'coordinates': [-122.431636, 37.748174]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,3,5,22,84,84,26STNOE,NS,SW,,,37.748174,-122.431636,060750214002
77142,Lake Merced&Lake Merced Hills NE-FS/PS,L M HLL0,4836,37.711529999999996,-122.48527,LAKE MERCED HILLS BLVD,LAKE MERCED BLVD,0,1739804614000,16047523,148,7,"{'type': 'Point', 'coordinates': [-122.48527, 37.71153]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,8,16,43,43,L M HLLS,FS,NE,,,37.711529999999996,-122.48527,060750604002
77081,Font Blvd&Chumasero Dr N-FS/SB,FONTCHU0,4704,37.715213,-122.473169,CHUMASERO DR,FONT BLVD,0,1739804614000,16047648,148,7,"{'type': 'Point', 'coordinates': [-122.473169, 37.715213]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,8,16,42,42,FONTCHUM,FS,SO,,,37.715213,-122.473169,060750332031
78868,Woodside Ave&Hernandez Ave SW-NS,WDSDHRD0,6935,37.746283,-122.455593,HERNANDEZ AVE,WOODSIDE AVE,0,1739804614000,16055115,148,7,"{'type': 'Point', 'coordinates': [-122.455593, 37.746283]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,7,8,41,49,49,WDSDHRDZ,FS,SE,,,37.746283,-122.455593,060750306001
78743,4th Street & King Street SE-NS/SI,4ST KING,7166,37.776278,-122.39386400000001,KING ST,4TH ST,0,1739804614000,16053456,148,6,"{'type': 'Point', 'coordinates': [-122.393864, 37.776278]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,1,10,4,34,34,4ST KING,MB,,SI,,37.776278,-122.39386400000001,060750607031
77692,Stanyan St&Frederick St NE-FS/BZ,STANFRE1,6478,37.766449,-122.45291399999999,FREDERICK ST,STANYAN ST,0,1739804614000,16050180,148,8,"{'type': 'Point', 'coordinates': [-122.452914, 37.766449]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,7,11,3,29,29,STANFRED,FS,NE,BZ,,37.766449,-122.45291399999999,060750171023
79045,3rd St&Mission Rock St S-FS/SB,.3STMSR2,3016,37.772618,-122.389786,MISSION ROCK ST,3RD ST,0,1739804614000,16055244,148,6,"{'type': 'Point', 'coordinates': [-122.389786, 37.772618]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,1,10,4,34,34,3ST 4ST,FS,SW,BZ,,37.772618,-122.389786,060750607012
78371,Quintra St&43rd Ave NE-NS/SB,QUIN43F0,7885,37.747583999999996,-122.501583,43RD AVE,QUINTARA ST,0,1739804614000,16056424,148,4,"{'type': 'Point', 'coordinates': [-122.501583, 37.747584]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,7,35,39,39,,,,,,37.747583999999996,-122.501583,060750353006
79054,Evans Ave&Selby St E-NS/PS,EVANSLBY,7286,37.746164,-122.39392,SELBY ST,EVANS AVE,0,1739804614000,16055273,148,10,"{'type': 'Point', 'coordinates': [-122.39392, 37.746164]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,2,9,1,56,56,,,,,,37.746164,-122.39392,060759809001
76250,24th St&Bryant St SE-FS/BZ,24STBRY1,3459,37.752755,-122.408971,BRYANT ST,24TH ST,0,1739804614000,16044906,148,9,"{'type': 'Point', 'coordinates': [-122.408971, 37.752755]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,3,2,20,53,53,24STBRYT,FS,SE,BZ,,37.752755,-122.408971,060750229031
78173,California St&Spruce St SW-NS/BZ,CALISPR1,3897,37.786381999999996,-122.45327,LOCUST ST,CALIFORNIA ST,0,1739804614000,16055999,148,2,"{'type': 'Point', 'coordinates': [-122.45327, 37.786382]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,8,6,31,11,11,CALISPRC,NS,SW,BZ,,37.786381999999996,-122.45327,060750154021
77030,Corbett Ave&Hopkins Ave N-NS/PS,CRBTHOPK,4181,37.752869,-122.443815,HOPKINS AVE,CORBETT AVE,0,1739804614000,16047154,148,8,"{'type': 'Point', 'coordinates': [-122.443815, 37.752869]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,7,5,38,51,51,CRBTHOPK,NS,NO,,,37.752869,-122.443815,060750204024
78376,Frederick St&Ashbury St NW-FS/BZ,FREDASH0,4715,37.767261,-122.446691,ASHBURY ST,FREDERICK ST,0,1739804614000,16051561,148,5,"{'type': 'Point', 'coordinates': [-122.446691, 37.767261]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,7,11,3,25,25,FREDASHB,FS,NW,BZ,,37.767261,-122.446691,060750171013
79242,California St&8TH Ave NW-FS/BZ,CALI 8A0,7160,37.784791999999996,-122.466819,8TH AVE,CALIFORNIA ST,0,1739804614000,16050922,148,1,"{'type': 'Point', 'coordinates': [-122.466819, 37.784792]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,8,4,11,5,5,,,NW,,,37.784791999999996,-122.466819,060750402004
77625,Richardson Ave&Francisco St NW-NS,RCHNFNC1,6181,37.800408,-122.447447,FRANCISCO ST,RICHARDSON AVE,0,1739804614000,16049859,148,2,"{'type': 'Point', 'coordinates': [-122.447447, 37.800408]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,4,6,13,17,17,RCHNFNCO,NS,NW,BZ,,37.800408,-122.447447,060750127003
77667,Orizaba Ave&Broad St NW-NS/PS,ORIZBRO0,5825,37.713328,-122.462585,BROAD ST,ORIZABA AVE,0,1739804614000,16049697,148,11,"{'type': 'Point', 'coordinates': [-122.462585, 37.713328]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,1,24,65,65,ORIZBROD,NS,NW,,,37.713328,-122.462585,060750313023
77738,Fillmore St&Geary Blvd NE-FS/BZ,FILLGEA1,4614,37.784732999999996,-122.432921,GEARY BLVD,FILLMORE ST,1,1739804614000,16050398,148,5,"{'type': 'Point', 'coordinates': [-122.432921, 37.784733]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,4,11,15,101,101,FILLGEAR,FS,NE,BZ,,37.784732999999996,-122.432921,060750155001
78770,Union St&Hyde St SW-NS/BZ,UNINHYD1,6761,37.799119999999995,-122.419151,HYDE ST,UNION ST,0,1739804614000,16055044,148,3,"{'type': 'Point', 'coordinates': [-122.419151, 37.79912]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,6,3,32,107,107,UNINHYDE,NS,SW,BZ,,37.799119999999995,-122.419151,060750109011
79186,Paul Ave&Bayshore Blvd NE-NS/PS,PAULBSH1,5899,37.723647,-122.40059099999999,BAY SHORE BLVD,PAUL AVE,0,1739804614000,16053910,148,10,"{'type': 'Point', 'coordinates': [-122.400591, 37.723647]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,2,9,1,86,86,PAULBSHR,NS,NE,,,37.723647,-122.40059099999999,060750233002
76385,8th St & Market St S-FS/BZ,8STMRK0,3209,37.778498,-122.414597,MARKET ST,8TH ST,0,1739804614000,16045268,148,6,"{'type': 'Point', 'coordinates': [-122.414597, 37.778498]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,5,10,34,32,32,8STMRKT,FS,SO,BZ,,37.778498,-122.414597,060750176031
77386,Judah St&46th Ave SW-NS/SI,JUDA46A1,5216,37.760391999999996,-122.506064,46TH AVE,JUDAH ST,0,1739804614000,16048719,148,4,"{'type': 'Point', 'coordinates': [-122.506064, 37.760392]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,7,35,39,39,JUDA46AV,NS,SW,SI,,37.760391999999996,-122.506064,060750352023
77800,Monterey Blvd&San Jacinto Way E-NS,MTRYSNJ0,5443,37.732033,-122.463965,SAN JACINTO WAY,MONTEREY BLVD,0,1739804614000,16052597,148,7,"{'type': 'Point', 'coordinates': [-122.463965, 37.732033]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,8,41,69,69,MTRYSNJA,NS,EA,,,37.732033,-122.463965,060750309001
77039,Grafton Ave&Jules Ave SW-NS/PS,GRAFJUL0,4912,37.719952,-122.461329,JULES AVE,GRAFTON AVE,0,1739804614000,16047189,148,11,"{'type': 'Point', 'coordinates': [-122.461329, 37.719952]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,1,24,64,64,GRAFJULS,NS,SW,,,37.719952,-122.461329,060750312014
79385,Mason St - Yacht/Girard NS SW/PS,MASNEBCH,8028,37.804815999999995,-122.448949,OLD MASON ST,MASON ST,0,1739804614000,16056599,148,2,"{'type': 'Point', 'coordinates': [-122.448949, 37.804816]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,,6,27,3,3,,,,,,37.804815999999995,-122.448949,060750601002
79112,Plymouth Ave&Grafton Ave SE-NS,PLYMGRA1,5958,37.719881,-122.45601500000001,LAKEVIEW AVE,PLYMOUTH AVE,0,1739804614000,16053880,148,11,"{'type': 'Point', 'coordinates': [-122.456015, 37.719881]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,1,24,64,64,PLYMGRAF,NS,SE,FL,,37.719881,-122.45601500000001,060750312021
79217,Frederick St&Masonic Ave SW-NS/PS,FREDMSIC,7025,37.76735,-122.444823,MASONIC AVE,FREDERICK ST,0,1739804614000,16055475,148,8,"{'type': 'Point', 'coordinates': [-122.444823, 37.76735]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,7,5,3,112,112,FREDMSIC,NS,SW,,,37.76735,-122.444823,060750171011
78452,Pennsylvania AVE&25 ST NS NW,PENN25S0,7524,37.752624,-122.392758,I-280 S OFF RAMP,PENNSYLVANIA AVE,0,1739804614000,16056201,148,10,"{'type': 'Point', 'coordinates': [-122.392758, 37.752624]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,2,9,26,54,54,,,,,,37.752624,-122.392758,060750614022
76714,Cortland Ave&Prentiss St NE-NS/PS,CORTPNT1,4158,37.739779999999996,-122.41199,PRENTISS ST,CORTLAND AVE,0,1739804614000,16046626,148,9,"{'type': 'Point', 'coordinates': [-122.41199, 37.73978]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,9,2,2,83,83,CORTPNTS,NS,NE,,,37.739779999999996,-122.41199,060750252003
78171,Fulton St&43RD Ave NW-FS/BZ,FULT43A2,7730,37.771736,-122.503537,43RD AVE,FULTON ST,0,1739804614000,16055986,148,1,"{'type': 'Point', 'coordinates': [-122.503537, 37.771736]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,8,4,29,8,8,,,,,,37.771736,-122.503537,060750479042
77647,3rd St&Le Conte Ave S-NS/SI,3ST LCN0,7400,37.718809,-122.397468,LE CONTE AVE,3RD ST,0,1739804614000,16049978,148,10,"{'type': 'Point', 'coordinates': [-122.397468, 37.718809]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,2,9,1,88,88,,,,,,37.718809,-122.397468,060750610002
78685,Font Blvd & Mashouf Wellness Center E/NS-SB,FONTMWC1,7806,37.722491,-122.483056,ARBALLO DR,FONT BLVD,0,1739804614000,16056512,148,7,"{'type': 'Point', 'coordinates': [-122.483056, 37.722491]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,8,16,42,42,,,,,,37.722491,-122.483056,060750332011
76336,46th Ave&Kirkham St NW-NS/PS,46AVKIR0,3578,37.758655,-122.505888,KIRKHAM ST,46TH AVE,0,1739804614000,16045530,148,4,"{'type': 'Point', 'coordinates': [-122.505888, 37.758655]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,7,35,39,39,46AVKIRK,NS,NW,,,37.758655,-122.505888,060750352023
78676,Grove ST&Laguna St NE-NS/PS,GROVLGNA,8113,37.777429999999995,-122.42644899999999,LAGUNA ST,GROVE ST,0,1739804614000,16056464,148,5,"{'type': 'Point', 'coordinates': [-122.426449, 37.77743]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,4,11,9,22,22,,,,,,37.777429999999995,-122.42644899999999,060750162003
78597,16th Ave&Moraga St NW-NS/SB,16AVMOR0,3277,37.75636,-122.47368,MORAGA ST,16TH AVE,0,1739804614000,16051807,148,7,"{'type': 'Point', 'coordinates': [-122.47368, 37.75636]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,8,14,44,44,16AVMORA,NS,NW,FL,,37.75636,-122.47368,060750303011
78442,Bernal Heights Blvd&Powhattan Ave NS-NW,BHTSPOWH,7577,37.741451,-122.411223,,BERNAL HEIGHTS BLVD,0,1739804614000,16056168,148,9,"{'type': 'Point', 'coordinates': [-122.411223, 37.741451]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,9,2,2,83,83,,,,,,37.741451,-122.411223,060750252003
77773,18th St&Guerrero St NW-FS/BZ,18STGUE1,3333,37.761618999999996,-122.423955,GUERRERO ST,18TH ST,0,1739804614000,16052530,148,8,"{'type': 'Point', 'coordinates': [-122.423955, 37.761619]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,3,5,20,37,37,18STGUER,FS,NW,BZ,,37.761618999999996,-122.423955,060750207021
