date,tavg,tmin,tmax,prcp,temp_range,is_rainy,is_hot_day
2025-02-03,14.5,12.8,18.3,1.5,5.5,1,0
2025-02-04,12.2,7.2,17.2,21.8,10.0,1,0
2025-02-05,8.2,2.8,13.3,0.0,10.5,0,0
2025-02-06,11.0,6.7,15.6,9.4,8.899999999999999,1,0
2025-02-07,10.9,6.1,13.9,0.3,7.800000000000001,1,0
2025-02-08,9.0,3.9,13.9,0.0,10.0,0,0
2025-02-09,7.7,1.7,13.3,0.0,11.600000000000001,0,0
2025-02-10,7.4,1.7,13.3,0.0,11.600000000000001,0,0
2025-02-11,7.8,2.8,12.2,0.3,9.399999999999999,1,0
2025-02-12,9.4,5.0,12.8,5.6,7.800000000000001,1,0
2025-02-13,12.9,11.1,14.4,29.7,3.3000000000000007,1,0
2025-02-14,11.6,5.6,14.4,0.0,8.8,0,0
2025-02-15,9.0,3.9,13.9,0.0,10.0,0,0
2025-02-16,10.8,6.1,15.0,0.0,8.9,0,0
2025-02-17,11.1,7.8,15.0,0.0,7.2,0,0
2025-02-18,10.5,5.6,15.0,0.0,9.4,0,0
2025-02-19,11.6,7.8,15.0,0.3,7.2,1,0
2025-02-20,11.2,5.6,17.8,0.0,12.200000000000001,0,0
2025-02-21,11.7,5.6,18.3,0.0,12.700000000000001,0,0
2025-02-22,11.6,5.6,19.4,0.0,13.799999999999999,0,0
2025-02-23,12.6,8.9,16.1,0.0,7.200000000000001,0,0
2025-02-24,13.7,10.0,17.2,0.0,7.199999999999999,0,0
2025-02-25,12.6,8.9,17.8,0.0,8.9,0,0
2025-02-26,12.8,5.6,20.0,0.0,14.4,0,0
2025-02-27,14.5,7.2,22.2,0.0,15.0,0,0
2025-02-28,14.2,8.9,23.3,0.0,14.4,0,0
2025-03-01,11.7,8.9,15.0,0.0,6.1,0,0
2025-03-02,11.4,9.4,14.4,4.1,5.0,1,0
2025-03-03,10.7,5.0,15.0,0.0,10.0,0,0
2025-03-04,12.2,10.0,15.0,0.0,5.0,0,0
2025-03-05,11.9,9.4,14.4,0.0,5.0,0,0
2025-03-06,10.8,7.2,15.6,0.0,8.399999999999999,0,0
2025-03-07,10.8,4.4,18.3,0.0,13.9,0,0
2025-03-08,10.8,5.0,17.8,0.0,12.8,0,0
2025-03-09,10.6,3.9,16.1,0.0,12.200000000000001,0,0
2025-03-10,10.8,5.6,17.2,0.0,11.6,0,0
2025-03-11,11.8,5.0,17.8,0.0,12.8,0,0
2025-03-12,12.3,8.9,15.0,3.3,6.1,1,0
2025-03-13,10.0,7.8,12.8,2.5,5.000000000000001,1,0
2025-03-14,10.4,6.1,15.0,7.1,8.9,1,0
2025-03-15,12.1,9.4,15.0,0.0,5.6,0,0
2025-03-16,11.9,8.3,16.7,0.3,8.399999999999999,1,0
2025-03-17,11.4,9.4,13.9,6.4,4.5,1,0
2025-03-18,10.3,5.6,15.0,0.0,9.4,0,0
2025-03-19,10.1,3.9,15.6,0.0,11.7,0,0
2025-03-20,11.6,6.7,16.1,0.0,9.400000000000002,0,0
2025-03-21,11.2,5.0,16.7,0.0,11.7,0,0
2025-03-22,12.3,7.8,16.7,0.0,8.899999999999999,0,0
2025-03-23,12.8,7.8,19.4,0.0,11.599999999999998,0,0
2025-03-24,16.0,8.9,26.1,0.0,17.200000000000003,0,1
2025-03-25,17.9,11.7,26.1,0.0,14.400000000000002,0,1
2025-03-26,14.8,11.1,18.9,0.0,7.799999999999999,0,0
2025-03-27,14.8,12.2,17.8,0.5,5.600000000000001,1,0
2025-03-28,13.6,11.1,17.2,0.0,6.1,0,0
2025-03-29,12.0,8.9,15.6,0.0,6.699999999999999,0,0
2025-03-30,14.2,10.0,19.4,0.8,9.399999999999999,1,0
2025-03-31,13.4,10.6,16.7,2.3,6.1,1,0
2025-04-01,12.0,10.0,15.6,1.0,5.6,1,0
2025-04-02,11.3,5.6,16.1,0.0,10.500000000000002,0,0
2025-04-03,11.5,6.7,16.7,0.0,10.0,0,0
2025-04-04,13.0,6.1,22.2,0.0,16.1,0,0
2025-04-05,13.8,7.8,20.6,0.0,12.8,0,0
2025-04-06,13.4,7.8,19.4,0.0,11.599999999999998,0,0
2025-04-07,14.3,12.2,18.3,0.3,6.100000000000001,1,0
2025-04-08,14.2,10.0,18.9,0.0,8.899999999999999,0,0
2025-04-09,15.1,8.9,23.9,0.0,14.999999999999998,0,0
2025-04-10,14.6,10.6,20.6,0.0,10.000000000000002,0,0
2025-04-11,14.3,11.1,18.3,0.0,7.200000000000001,0,0
2025-04-12,12.7,9.4,17.2,0.0,7.799999999999999,0,0
2025-04-13,14.3,6.7,23.9,0.0,17.2,0,0
2025-04-14,14.1,8.9,20.6,0.0,11.700000000000001,0,0
2025-04-15,14.2,12.2,18.3,0.0,6.100000000000001,0,0
2025-04-16,14.0,12.2,17.2,0.0,5.0,0,0
2025-04-17,13.2,11.7,16.1,0.0,4.400000000000002,0,0
2025-04-18,13.0,10.6,17.8,0.0,7.200000000000001,0,0
2025-04-19,12.8,10.0,17.2,0.0,7.199999999999999,0,0
2025-04-20,13.2,9.4,18.3,0.0,8.9,0,0
2025-04-21,14.1,8.9,21.7,0.0,12.799999999999999,0,0
2025-04-22,13.4,10.6,18.3,0.0,7.700000000000001,0,0
2025-04-23,12.0,10.6,15.6,0.0,5.0,0,0
2025-04-24,11.9,10.6,15.0,0.0,4.4,0,0
2025-04-25,12.0,10.0,15.0,0.3,5.0,1,0
2025-04-26,11.1,6.7,15.6,0.0,8.899999999999999,0,0
2025-04-27,12.3,8.9,15.0,0.0,6.1,0,0
2025-04-28,12.5,7.8,18.3,0.0,10.5,0,0
2025-04-29,13.4,8.3,21.1,0.0,12.8,0,0
2025-04-30,13.9,10.0,19.4,0.0,9.399999999999999,0,0
2025-05-01,13.5,10.6,17.8,0.0,7.200000000000001,0,0
2025-05-02,13.0,10.6,16.7,0.0,6.1,0,0
2025-05-03,13.5,10.6,17.8,0.0,7.200000000000001,0,0
2025-05-04,13.7,7.8,18.9,0.0,11.099999999999998,0,0
2025-05-05,20.0,9.4,29.4,0.0,20.0,0,1
2025-05-06,15.4,11.1,21.7,0.0,10.6,0,0
2025-05-07,14.6,10.0,18.3,0.0,8.3,0,0
2025-05-08,15.1,10.0,22.8,0.0,12.8,0,0
2025-05-09,17.5,10.0,27.2,0.0,17.2,0,1
2025-05-10,15.7,11.1,21.7,0.0,10.6,0,0
2025-05-11,14.3,11.1,17.8,0.0,6.700000000000001,0,0
2025-05-12,14.4,11.7,17.8,4.8,6.100000000000001,1,0
2025-05-13,14.5,11.7,19.4,0.0,7.699999999999999,0,0
2025-05-14,14.7,10.6,20.0,0.0,9.4,0,0
2025-05-15,15.1,10.0,21.1,0.0,11.100000000000001,0,0
2025-05-16,14.4,10.6,20.0,0.0,9.4,0,0
2025-05-17,14.6,11.1,18.9,0.0,7.799999999999999,0,0
2025-05-18,15.6,8.9,21.7,0.0,12.799999999999999,0,0
2025-05-19,16.2,10.0,22.8,0.0,12.8,0,0
2025-05-20,15.3,10.0,20.6,0.0,10.600000000000001,0,0
2025-05-21,15.6,9.4,23.3,0.0,13.9,0,0
2025-05-22,14.6,11.7,18.9,0.0,7.199999999999999,0,0
2025-05-23,13.4,11.1,16.7,0.0,5.6,0,0
2025-05-24,13.4,11.7,16.7,0.0,5.0,0,0
2025-05-25,14.2,11.7,17.8,0.0,6.100000000000001,0,0
2025-05-26,14.8,12.2,18.9,0.0,6.699999999999999,0,0
2025-05-27,14.8,12.2,19.4,0.0,7.199999999999999,0,0
2025-05-28,13.9,12.2,17.8,0.0,5.600000000000001,0,0
2025-05-29,15.7,12.2,21.1,0.0,8.900000000000002,0,0
2025-05-30,17.6,11.1,27.8,0.0,16.700000000000003,0,1
2025-05-31,17.6,12.8,25.0,0.0,12.2,0,0
2025-06-01,14.4,12.2,17.8,0.0,5.600000000000001,0,0
2025-06-02,15.6,12.8,20.6,0.0,7.800000000000001,0,0
2025-06-03,15.9,12.2,21.1,0.0,8.900000000000002,0,0
2025-06-04,15.2,12.2,20.0,0.0,7.800000000000001,0,0
2025-06-05,16.5,13.3,21.1,0.0,7.800000000000001,0,0
2025-06-06,16.2,13.3,20.6,0.0,7.300000000000001,0,0
2025-06-07,15.0,13.3,18.9,0.0,5.599999999999998,0,0
2025-06-08,15.0,12.8,18.9,0.0,6.099999999999998,0,0
2025-06-09,14.2,12.2,17.2,0.0,5.0,0,0
2025-06-10,13.9,12.2,17.2,0.0,5.0,0,0
2025-06-11,13.8,12.2,16.7,0.0,4.5,0,0
2025-06-12,13.7,11.7,17.2,0.0,5.5,0,0
2025-06-13,13.6,11.1,18.3,0.0,7.200000000000001,0,0
2025-06-14,14.1,8.9,18.3,0.0,9.4,0,0
2025-06-15,14.0,8.3,19.4,0.0,11.099999999999998,0,0
2025-06-16,13.8,10.6,18.3,0.0,7.700000000000001,0,0
2025-06-17,15.4,10.0,20.6,0.0,10.600000000000001,0,0
2025-06-18,16.2,12.2,22.2,0.0,10.0,0,0
2025-06-19,14.5,11.7,18.3,0.0,6.600000000000001,0,0
2025-06-20,15.3,11.7,20.6,0.0,8.900000000000002,0,0
2025-06-21,16.7,12.2,22.2,0.0,10.0,0,0
2025-06-22,15.7,10.0,21.1,0.0,11.100000000000001,0,0
2025-06-23,14.6,10.0,20.0,0.0,10.0,0,0
2025-06-24,14.1,12.2,17.8,0.0,5.600000000000001,0,0
2025-06-25,14.1,12.2,17.8,0.0,5.600000000000001,0,0
2025-06-26,14.7,12.2,19.4,0.0,7.199999999999999,0,0
2025-06-27,16.3,11.7,23.3,0.0,11.600000000000001,0,0
2025-06-28,17.3,12.2,25.0,0.0,12.8,0,0
2025-06-29,15.7,11.7,21.7,0.0,10.0,0,0
2025-06-30,15.3,12.2,21.7,0.0,9.5,0,0
2025-07-01,15.4,12.2,21.7,0.0,9.5,0,0
2025-07-02,15.2,12.2,20.0,0.0,7.800000000000001,0,0
2025-07-03,14.8,11.7,17.8,0.0,6.100000000000001,0,0
2025-07-04,15.4,12.8,19.4,0.0,6.599999999999998,0,0
2025-07-05,15.2,12.2,19.4,0.0,7.199999999999999,0,0
2025-07-06,15.1,12.2,20.0,0.0,7.800000000000001,0,0
2025-07-07,15.6,12.8,20.6,0.0,7.800000000000001,0,0
2025-07-08,16.7,14.4,21.7,0.0,7.299999999999999,0,0
2025-07-09,16.0,12.8,20.0,0.0,7.199999999999999,0,0
2025-07-10,17.0,11.7,25.0,0.0,13.3,0,0
2025-07-11,16.5,12.2,21.1,0.0,8.900000000000002,0,0
2025-07-12,15.8,13.3,20.0,0.0,6.699999999999999,0,0
2025-07-13,15.5,13.0,19.7,0.0,6.699999999999999,0,0
2025-07-14,15.8,13.1,20.3,0.0,7.200000000000001,0,0
2025-07-15,15.0,13.0,17.9,0.0,4.899999999999999,0,0
2025-07-16,14.6,12.6,17.7,0.0,5.1,0,0
2025-07-17,15.4,13.5,18.9,0.0,5.399999999999999,0,0
2025-07-18,14.6,12.5,18.0,0.0,5.5,0,0
2025-07-19,13.7,11.5,16.7,0.0,5.199999999999999,0,0
2025-07-20,14.3,12.1,17.4,0.0,5.299999999999999,0,0
2025-07-21,14.5,13.0,17.2,0.0,4.199999999999999,0,0
2025-07-22,14.8,13.0,17.2,0.0,4.199999999999999,0,0
2025-07-23,15.5,13.5,18.7,0.0,5.199999999999999,0,0
2025-07-24,15.2,13.5,18.1,0.0,4.600000000000001,0,0
2025-07-25,14.7,13.2,17.2,0.0,4.0,0,0
2025-07-26,14.6,13.1,17.5,0.0,4.4,0,0
2025-07-27,14.8,13.0,17.5,0.0,4.5,0,0
2025-07-28,14.8,12.4,17.8,0.0,5.4,0,0
2025-07-29,15.4,13.2,18.1,0.0,4.900000000000002,0,0
2025-07-30,15.5,13.6,18.0,0.0,4.4,0,0
2025-07-31,16.6,14.6,20.1,0.0,5.500000000000002,0,0
2025-08-01,16.4,14.1,19.9,0.0,5.799999999999999,0,0
2025-08-02,15.9,13.3,19.2,0.0,5.899999999999999,0,0
2025-08-03,16.5,12.9,21.8,0.0,8.9,0,0
2025-08-04,16.9,12.6,22.4,0.0,9.799999999999999,0,0
2025-08-05,15.9,12.8,19.8,0.0,7.0,0,0
2025-08-06,19.2,13.4,25.4,0.0,11.999999999999998,0,1
2025-08-07,17.4,14.8,22.7,0.0,7.899999999999999,0,0
2025-08-08,18.5,13.7,25.9,0.0,12.2,0,1
2025-08-09,17.8,14.0,24.2,0.0,10.2,0,0
2025-08-10,17.4,14.0,23.3,0.0,9.3,0,0
2025-08-11,16.6,14.4,20.4,0.0,5.999999999999998,0,0
2025-08-12,16.0,13.7,19.2,0.0,5.5,0,0
2025-08-13,16.5,14.3,20.0,0.0,5.699999999999999,0,0
2025-08-14,16.1,13.6,19.9,0.0,6.299999999999999,0,0
2025-08-15,18.0,14.0,23.6,0.0,9.600000000000001,0,0
2025-08-16,17.3,15.4,20.3,0.0,4.9,0,0
2025-08-17,15.7,13.7,18.4,0.0,4.699999999999999,0,0
2025-08-18,16.3,12.6,20.5,0.0,7.9,0,0
2025-08-19,17.4,13.1,22.4,0.0,9.299999999999999,0,0
2025-08-20,19.8,14.1,25.8,0.0,11.700000000000001,0,1
2025-08-21,20.8,15.8,27.4,0.0,11.599999999999998,0,1
2025-08-22,17.5,14.2,22.0,0.0,7.800000000000001,0,0
2025-08-23,16.6,13.3,21.1,0.0,7.800000000000001,0,0
2025-08-24,16.5,14.4,19.8,0.0,5.4,0,0
2025-08-25,16.7,14.3,20.6,0.0,6.300000000000001,0,0
2025-08-26,17.5,14.8,21.1,0.0,6.300000000000001,0,0
2025-08-27,17.5,15.3,21.2,0.0,5.899999999999999,0,0
2025-08-28,17.4,15.0,23.9,0.0,8.899999999999999,0,0
2025-08-29,16.2,12.6,20.8,0.0,8.200000000000001,0,0
2025-08-30,20.0,12.8,30.6,0.0,17.8,0,1
2025-08-31,20.8,13.3,28.9,0.0,15.599999999999998,0,1
2025-09-01,20.0,15.2,26.3,0.0,11.100000000000001,0,1
2025-09-02,17.2,14.7,21.3,0.0,6.600000000000001,0,0
2025-09-03,18.0,14.4,22.8,0.0,8.4,0,0
2025-09-04,17.3,15.0,20.6,0.0,5.600000000000001,0,0
2025-09-05,17.9,16.1,21.1,0.0,5.0,0,0
2025-09-06,18.5,16.7,22.2,0.0,5.5,0,0
2025-09-07,19.4,16.7,23.9,0.0,7.199999999999999,0,0
2025-09-08,19.4,13.9,25.0,0.0,11.1,0,0
2025-09-09,20.1,18.3,22.8,0.5,4.5,1,0
2025-09-10,19.1,17.2,22.2,0.0,5.0,0,0
2025-09-11,17.5,15.4,21.3,0.0,5.9,0,0
2025-09-12,17.7,15.4,21.3,0.0,5.9,0,0
2025-09-13,17.4,15.0,20.9,0.0,5.899999999999999,0,0
2025-09-14,18.7,15.4,23.9,0.0,8.499999999999998,0,0
2025-09-15,20.1,15.1,29.1,0.0,14.000000000000002,0,1
2025-09-16,19.5,15.1,26.4,0.0,11.299999999999999,0,1
2025-09-17,19.9,14.2,26.6,0.0,12.400000000000002,0,1
2025-09-18,18.3,16.0,22.1,0.0,6.100000000000001,0,0
2025-09-19,18.6,16.2,22.8,0.0,6.600000000000001,0,0
2025-09-20,18.2,15.7,22.6,0.0,6.900000000000002,0,0
2025-09-21,18.4,15.3,22.7,0.0,7.399999999999999,0,0
2025-09-22,19.3,15.4,25.5,0.0,10.1,0,1
2025-09-23,22.6,15.7,31.9,0.0,16.2,0,1
2025-09-24,18.8,17.2,22.1,8.3,4.900000000000002,1,0
2025-09-25,17.5,15.3,21.1,0.0,5.800000000000001,0,0
2025-09-26,17.8,14.4,23.6,0.0,9.200000000000001,0,0
2025-09-27,17.3,14.7,20.3,0.0,5.600000000000001,0,0
2025-09-28,18.0,16.4,20.2,0.0,3.8000000000000007,0,0
2025-09-29,18.1,16.1,21.2,0.9,5.099999999999998,1,0
2025-09-30,18.5,17.1,21.0,1.2,3.8999999999999986,1,0
2025-10-01,18.5,16.7,21.4,6.1,4.699999999999999,1,0
2025-10-02,16.5,15.0,18.4,1.2,3.3999999999999986,1,0
2025-10-03,16.0,13.6,19.6,0.0,6.000000000000002,0,0
2025-10-04,16.2,13.2,20.9,0.0,7.699999999999999,0,0
2025-10-05,17.6,13.3,24.2,0.0,10.899999999999999,0,0
2025-10-06,20.2,14.1,28.4,0.0,14.299999999999999,0,1
2025-10-07,20.5,15.5,29.4,0.0,13.899999999999999,0,1
2025-10-08,17.2,14.5,21.1,0.0,6.600000000000001,0,0
2025-10-09,17.7,15.5,21.2,0.7,5.699999999999999,1,0
2025-10-10,16.3,13.0,20.8,0.0,7.800000000000001,0,0
2025-10-11,16.1,12.9,19.5,0.0,6.6,0,0
2025-10-12,15.5,11.3,20.3,0.0,9.0,0,0
2025-10-13,13.8,12.0,17.2,18.2,5.199999999999999,1,0
2025-10-14,12.7,10.0,15.0,0.3,5.0,1,0
2025-10-15,14.9,12.7,18.3,0.2,5.600000000000001,1,0
2025-10-16,14.2,11.8,17.9,0.0,6.099999999999998,0,0
2025-10-17,15.5,11.1,22.1,0.0,11.000000000000002,0,0
2025-10-18,17.2,12.2,24.0,0.0,11.8,0,0
2025-10-19,16.3,13.3,21.1,0.0,7.800000000000001,0,0
2025-10-20,18.3,13.3,25.1,0.0,11.8,0,1
2025-10-21,17.3,13.4,25.1,0.7,11.700000000000001,1,1
2025-10-22,15.6,14.1,18.3,0.9,4.200000000000001,1,0
2025-10-23,15.0,13.0,18.4,0.0,5.399999999999999,0,0
2025-10-24,14.9,12.6,18.0,0.0,5.4,0,0
2025-10-25,15.3,13.4,18.3,1.0,4.9,1,0
2025-10-26,14.9,12.4,18.0,0.7,5.6,1,0
2025-10-27,14.6,11.2,19.2,0.0,8.0,0,0
2025-10-28,16.5,11.8,23.5,0.0,11.7,0,0
2025-10-29,17.2,12.4,24.5,0.0,12.1,0,0
2025-10-30,14.7,12.7,18.1,0.0,5.400000000000002,0,0
2025-10-31,15.0,12.2,19.9,0.0,7.699999999999999,0,0
2025-11-01,15.5,12.0,20.9,0.0,8.899999999999999,0,0
2025-11-02,15.5,12.9,21.4,0.0,8.499999999999998,0,0
2025-11-03,13.8,11.5,17.6,0.0,6.100000000000001,0,0
2025-11-04,15.4,11.8,19.4,0.0,7.599999999999998,0,0
2025-11-05,15.7,14.4,17.1,11.5,2.700000000000001,1,0
2025-11-06,14.9,12.8,18.4,0.0,5.599999999999998,0,0
2025-11-07,14.5,12.5,18.1,0.0,5.600000000000001,0,0
2025-11-08,15.8,12.8,21.6,0.0,8.8,0,0
2025-11-09,16.7,12.1,24.0,0.0,11.9,0,0
2025-11-10,17.8,13.0,24.8,0.0,11.8,0,0
2025-11-11,15.8,12.9,20.6,0.0,7.700000000000001,0,0
2025-11-12,16.5,14.1,19.6,1.2,5.500000000000002,1,0
2025-11-13,15.7,13.1,16.9,23.3,3.799999999999999,1,0
2025-11-14,13.9,12.0,17.2,0.0,5.199999999999999,0,0
2025-11-15,13.9,11.5,17.3,4.4,5.800000000000001,1,0
2025-11-16,14.5,13.2,16.5,14.2,3.3000000000000007,1,0
2025-11-17,11.9,10.5,14.7,3.7,4.199999999999999,1,0
2025-11-18,12.0,9.5,15.0,3.7,5.5,1,0
2025-11-19,12.4,9.2,16.0,3.7,6.800000000000001,1,0
2025-11-20,12.4,10.6,14.7,3.7,4.1,1,0
2025-11-21,11.7,9.442857142857141,16.914285714285715,3.7,7.471428571428573,1,0
2025-11-22,13.785714285714286,9.442857142857141,16.914285714285715,3.7,7.471428571428573,1,0
2025-11-23,13.785714285714286,9.442857142857141,16.914285714285715,3.7,7.471428571428573,1,0
2025-11-24,12.085714285714285,7.871428571428571,16.257142857142856,0.2857142857142857,8.385714285714286,1,0
